modelo,barrio,comercios_barrio,cids_barrio,almacenes_barrio,paquetes,comercios_seleccionados,semilla,total_kms_walk,total_hours_walk,total_kms_drive,total_hours_drive,distance_cost_van,distance_cost_ona,time_cost_van,time_cost_ona,total_cost
M1,NOU MOLES,128,27,78,150,47,3,12.783,2.7156,7.254,0.2805,1.3347,0.0,75.3827,0.0,76.7175
M2,NOU MOLES,128,27,78,150,47,3,21.264,4.5192,1.3246,0.0505,0.2437,1.1695,1.2693,63.3025,65.985
M1,NOU MOLES,128,27,78,150,41,4,12.096,2.5375,7.147,0.3011,1.315,0.0,71.4196,0.0,72.7346
M2,NOU MOLES,128,27,78,150,41,4,22.468,4.7869,1.3191,0.0512,0.2427,1.2357,1.2873,67.053,69.8187
M1,NOU MOLES,128,27,78,150,47,5,11.546,2.3992,7.915,0.3111,1.4564,0.0,68.1903,0.0,69.6467
M2,NOU MOLES,128,27,78,150,47,5,15.703,3.2622,0.9705,0.0364,0.1786,0.8637,0.9152,45.6953,47.6527
M1,NOU MOLES,128,27,78,200,58,1,12.074,2.5255,9.109,0.3889,1.6761,0.0,73.3263,0.0,75.0024
M2,NOU MOLES,128,27,78,200,58,1,20.237,4.2647,1.3568,0.0552,0.2496,1.113,1.3884,59.7378,62.4889
M1,NOU MOLES,128,27,78,200,51,2,13.994,2.9686,6.582,0.2442,1.2111,0.0,80.8328,0.0,82.0439
M2,NOU MOLES,128,27,78,200,51,2,35.041,7.6428,0.2156,0.0117,0.0397,1.9273,0.2949,107.0558,109.3177
M1,NOU MOLES,128,27,78,200,56,3,15.487,3.275,6.38,0.28,1.1739,0.0,89.4438,0.0,90.6177
M2,NOU MOLES,128,27,78,200,56,3,26.561,5.6261,1.2751,0.0502,0.2346,1.4609,1.2635,78.8078,81.7668
M1,NOU MOLES,128,27,78,200,53,4,15.206,3.2498,7.971,0.2717,1.4667,0.0,88.5993,0.0,90.0659
M2,NOU MOLES,128,27,78,200,53,4,29.989,6.4508,0.8928,0.0361,0.1643,1.6494,0.9089,90.36,93.0826
M1,NOU MOLES,128,27,78,200,55,5,14.107,2.9147,7.318,0.3214,1.3465,0.0,81.4199,0.0,82.7664
M2,NOU MOLES,128,27,78,200,55,5,20.065,4.1323,0.3341,0.0186,0.0615,1.1036,0.4668,57.8825,59.5143
M1,NOU MOLES,128,27,78,250,68,1,15.85,3.3125,8.705,0.3478,1.6017,0.0,92.0927,0.0,93.6944
M2,NOU MOLES,128,27,78,250,68,1,26.852,5.6442,0.9106,0.0418,0.1676,1.4769,1.0517,79.0604,81.7565
M1,NOU MOLES,128,27,78,250,60,2,11.288,2.4491,6.539,0.2397,1.2032,0.0,67.651,0.0,68.8542
M2,NOU MOLES,128,27,78,250,60,2,47.578,10.323,0.2156,0.0117,0.0397,2.6168,0.2949,144.6001,147.5515
M1,NOU MOLES,128,27,78,250,65,3,17.915,3.7903,8.185,0.345,1.506,0.0,104.0433,0.0,105.5493
M2,NOU MOLES,128,27,78,250,65,3,29.932,6.3147,1.4738,0.0592,0.2712,1.6463,1.4889,88.4534,91.8597
M1,NOU MOLES,128,27,78,250,65,4,17.704,3.7898,9.059,0.3383,1.6669,0.0,103.863,0.0,105.5299
M2,NOU MOLES,128,27,78,250,65,4,31.179,6.7553,1.6278,0.0661,0.2995,1.7148,1.6634,94.6246,98.3024
M1,NOU MOLES,128,27,78,250,64,5,16.172,3.3906,8.299,0.3275,1.527,0.0,93.5461,0.0,95.0732
M2,NOU MOLES,128,27,78,250,64,5,27.775,5.7153,1.0759,0.04,0.198,1.5276,1.0055,80.0566,82.7877
M1,NOU MOLES,128,27,78,300,79,1,18.964,3.9633,9.386,0.3761,1.727,0.0,109.1797,0.0,110.9067
M2,NOU MOLES,128,27,78,300,79,1,33.337,6.9767,0.293,0.0148,0.0539,1.8335,0.3732,97.7257,99.9863
M1,NOU MOLES,128,27,78,300,69,2,19.282,4.0522,7.189,0.2878,1.3228,0.0,109.1931,0.0,110.5159
M2,NOU MOLES,128,27,78,300,69,2,51.523,11.1786,2.5656,0.099,0.4721,2.8338,2.4912,156.5849,162.382
M1,NOU MOLES,128,27,78,300,72,3,19.978,4.2011,8.226,0.3464,1.5136,0.0,114.4143,0.0,115.9278
M2,NOU MOLES,128,27,78,300,72,3,37.403,7.9125,1.3843,0.0563,0.2547,2.0572,1.4175,110.8343,114.5638
M1,NOU MOLES,128,27,78,300,74,4,19.759,4.2308,8.835,0.2975,1.6256,0.0,113.9333,0.0,115.5589
M2,NOU MOLES,128,27,78,300,74,4,35.132,7.5356,1.284,0.0503,0.2363,1.9323,1.2661,105.5547,108.9893
M1,NOU MOLES,128,27,78,300,72,5,18.44,3.885,9.229,0.3833,1.6981,0.0,107.3913,0.0,109.0894
M2,NOU MOLES,128,27,78,300,72,5,27.18,5.6275,1.5506,0.0569,0.2853,1.4949,1.4307,78.8272,82.0381
M1,NOU MOLES,128,27,78,350,88,1,21.201,4.4344,8.89,0.3961,1.6358,0.0,121.5358,0.0,123.1716
M2,NOU MOLES,128,27,78,350,88,1,31.376,6.6028,1.2227,0.0514,0.225,1.7257,1.2934,92.4885,95.7326
M1,NOU MOLES,128,27,78,350,73,2,15.904,3.3256,7.908,0.2792,1.4551,0.0,90.6947,0.0,92.1497
M2,NOU MOLES,128,27,78,350,73,2,54.799,11.918,0.7248,0.0332,0.1334,3.0139,0.8354,166.9419,170.9245
M1,NOU MOLES,128,27,78,350,81,3,22.262,4.6874,9.497,0.3795,1.7474,0.0,127.4832,0.0,129.2307
M2,NOU MOLES,128,27,78,350,81,3,39.809,8.3925,0.355,0.0212,0.0653,2.1895,0.5344,117.5579,120.3472
M1,NOU MOLES,128,27,78,350,79,4,23.273,4.9242,8.734,0.317,1.6071,0.0,131.8673,0.0,133.4744
M2,NOU MOLES,128,27,78,350,79,4,39.18,8.3752,0.8311,0.0355,0.1529,2.1549,0.8929,117.3161,120.5168
M1,NOU MOLES,128,27,78,350,82,5,18.325,3.7822,10.083,0.3897,1.8553,0.0,104.965,0.0,106.8203
M2,NOU MOLES,128,27,78,350,82,5,29.608,6.1039,2.5879,0.0924,0.4762,1.6284,2.3237,85.5004,89.9287
M1,PATRAIX,304,28,200,50,22,1,6.971,1.4702,8.164,0.2978,1.5022,0.0,44.4837,0.0,45.9859
M2,PATRAIX,304,28,200,50,22,1,10.735,2.235,1.0397,0.041,0.1913,0.5904,1.0313,31.3068,33.1198
M1,PATRAIX,304,28,200,50,15,2,4.946,1.0825,5.173,0.2108,0.9518,0.0,32.5394,0.0,33.4913
M2,PATRAIX,304,28,200,50,15,2,7.971,1.6561,0.8941,0.0327,0.1645,0.4384,0.8231,23.1981,24.624
M1,PATRAIX,304,28,200,50,20,3,6.685,1.4042,6.895,0.2583,1.2687,0.0,41.8281,0.0,43.0968
M2,PATRAIX,304,28,200,50,20,3,8.696,1.838,1.0366,0.0359,0.1907,0.4783,0.9036,25.7465,27.3191
M1,PATRAIX,304,28,200,50,18,4,5.405,1.1392,6.36,0.2595,1.1702,0.0,35.1888,0.0,36.359
M2,PATRAIX,304,28,200,50,18,4,8.563,1.7917,0.3556,0.0128,0.0654,0.471,0.3215,25.0968,25.9547
M1,PATRAIX,304,28,200,50,18,5,5.582,1.2045,5.466,0.1978,1.0057,0.0,35.2802,0.0,36.2859
M2,PATRAIX,304,28,200,50,18,5,9.801,2.0797,0.97,0.0481,0.1785,0.5391,1.2095,29.1316,31.0587
M1,PATRAIX,304,28,200,100,37,1,10.318,2.1639,8.53,0.3242,1.5695,0.0,62.5989,0.0,64.1684
M2,PATRAIX,304,28,200,100,37,1,16.367,3.4308,1.0411,0.0425,0.1916,0.9002,1.0695,48.0574,50.2186
M1,PATRAIX,304,28,200,100,32,2,8.044,1.7116,9.446,0.3555,1.7381,0.0,52.0099,0.0,53.748
M2,PATRAIX,304,28,200,100,32,2,14.067,2.9197,1.2416,0.0405,0.2285,0.7737,1.0191,40.8979,42.9192
M1,PATRAIX,304,28,200,100,33,3,11.514,2.385,7.063,0.3072,1.2996,0.0,67.7353,0.0,69.0349
M2,PATRAIX,304,28,200,100,33,3,17.835,3.7292,0.647,0.0209,0.1191,0.9809,0.5261,52.2361,53.8621
M1,PATRAIX,304,28,200,100,38,4,9.545,2.0544,9.009,0.3611,1.6577,0.0,60.7748,0.0,62.4325
M2,PATRAIX,304,28,200,100,38,4,15.59,3.315,1.165,0.0425,0.2144,0.8574,1.0705,46.4349,48.5771
M1,PATRAIX,304,28,200,100,35,5,10.544,2.2239,8.085,0.3175,1.4876,0.0,63.942,0.0,65.4297
M2,PATRAIX,304,28,200,100,35,5,15.1,3.2503,0.8896,0.04,0.1637,0.8305,1.0053,45.5283,47.5278
M1,PATRAIX,304,28,200,150,52,1,13.968,2.935,7.6,0.3525,1.3984,0.0,82.7131,0.0,84.1115
M2,PATRAIX,304,28,200,150,52,1,23.225,4.8125,0.3833,0.0145,0.0705,1.2774,0.3651,67.4111,69.124
M1,PATRAIX,304,28,200,150,46,2,13.266,2.7866,8.551,0.3517,1.5734,0.0,78.9596,0.0,80.533
M2,PATRAIX,304,28,200,150,46,2,23.798,4.973,0.8429,0.0358,0.1551,1.3089,0.901,69.66,72.0249
M1,PATRAIX,304,28,200,150,49,3,16.086,3.3647,9.087,0.3742,1.672,0.0,94.0699,0.0,95.7419
M2,PATRAIX,304,28,200,150,49,3,22.184,4.628,1.0252,0.0359,0.1886,1.2201,0.9034,64.8274,67.1395
M1,PATRAIX,304,28,200,150,49,4,13.999,3.0172,9.238,0.4067,1.6998,0.0,86.1453,0.0,87.8451
M2,PATRAIX,304,28,200,150,49,4,18.189,3.858,2.244,0.0724,0.4129,1.0004,1.8226,54.0416,57.2775
M1,PATRAIX,304,28,200,150,47,5,13.936,2.9317,5.894,0.2903,1.0845,0.0,81.0643,0.0,82.1488
M2,PATRAIX,304,28,200,150,47,5,22.007,4.6647,0.9892,0.0425,0.182,1.2104,1.0688,65.341,67.8022
M1,PATRAIX,304,28,200,200,67,1,17.688,3.7464,7.715,0.3633,1.4196,0.0,103.4013,0.0,104.8209
M2,PATRAIX,304,28,200,200,67,1,30.239,6.2619,0.3972,0.0153,0.0731,1.6631,0.3847,87.714,89.835
M1,PATRAIX,304,28,200,200,62,2,17.956,3.7339,8.669,0.3428,1.5951,0.0,102.5689,0.0,104.164
M2,PATRAIX,304,28,200,200,62,2,27.817,5.7808,0.2778,0.012,0.0511,1.5299,0.3027,80.975,82.8587
M1,PATRAIX,304,28,200,200,62,3,19.015,3.985,7.944,0.385,1.4617,0.0,109.9479,0.0,111.4096
M2,PATRAIX,304,28,200,200,62,3,25.527,5.3653,1.1674,0.0389,0.2148,1.404,0.9786,75.1542,77.7515
M1,PATRAIX,304,28,200,200,67,4,17.406,3.7236,9.14,0.3747,1.6818,0.0,103.1149,0.0,104.7967
M2,PATRAIX,304,28,200,200,67,4,22.879,4.8472,1.7886,0.0732,0.3291,1.2583,1.8407,67.8979,71.326
M1,PATRAIX,304,28,200,200,59,5,17.517,3.693,8.122,0.3364,1.4944,0.0,101.3805,0.0,102.875
M2,PATRAIX,304,28,200,200,59,5,25.221,5.3444,1.4991,0.06,0.2758,1.3872,1.5099,74.8624,78.0352
M1,PATRAIX,304,28,200,250,82,1,21.593,4.5962,10.145,0.4169,1.8667,0.0,126.1296,0.0,127.9963
M2,PATRAIX,304,28,200,250,82,1,32.753,6.8769,1.1523,0.0417,0.212,1.8014,1.0482,96.3284,99.39
M1,PATRAIX,304,28,200,250,77,2,21.569,4.5575,10.167,0.3889,1.8707,0.0,124.4518,0.0,126.3226
M2,PATRAIX,304,28,200,250,77,2,33.852,7.1358,0.2943,0.0128,0.0542,1.8619,0.3209,99.955,102.1919
M1,PATRAIX,304,28,200,250,73,3,22.727,4.7872,8.522,0.3822,1.568,0.0,130.0621,0.0,131.6302
M2,PATRAIX,304,28,200,250,73,3,36.42,7.6022,0.5903,0.0194,0.1086,2.0031,0.4887,106.488,109.0884
M1,PATRAIX,304,28,200,250,77,4,19.729,4.1616,9.814,0.3805,1.8058,0.0,114.2818,0.0,116.0875
M2,PATRAIX,304,28,200,250,77,4,26.218,5.5933,1.1903,0.0387,0.219,1.442,0.9742,78.3486,80.9838
M1,PATRAIX,304,28,200,250,74,5,21.749,4.5406,9.309,0.3639,1.7129,0.0,123.396,0.0,125.1088
M2,PATRAIX,304,28,200,250,74,5,31.209,6.57,1.2434,0.0582,0.2288,1.7165,1.4643,92.0295,95.4391
M1,PATRAIX,304,28,200,300,91,1,23.698,5.0642,9.017,0.3936,1.6591,0.0,137.3195,0.0,138.9786
M2,PATRAIX,304,28,200,300,91,1,36.79,7.6978,0.7597,0.0306,0.1398,2.0235,0.7705,107.8267,110.7604
M1,PATRAIX,304,28,200,300,89,2,23.019,4.8736,11.136,0.4105,2.049,0.0,132.9501,0.0,134.9991
M2,PATRAIX,304,28,200,300,89,2,34.402,7.1952,0.8646,0.0353,0.1591,1.8921,0.887,100.7875,103.7257
M1,PATRAIX,304,28,200,300,86,3,25.751,5.4472,9.87,0.4086,1.8161,0.0,147.3315,0.0,149.1476
M2,PATRAIX,304,28,200,300,86,3,36.258,7.5914,0.9732,0.034,0.1791,1.9942,0.856,106.3361,109.3653
M1,PATRAIX,304,28,200,300,88,4,20.945,4.4528,10.436,0.3817,1.9202,0.0,121.6339,0.0,123.5541
M2,PATRAIX,304,28,200,300,88,4,32.501,6.9136,2.0555,0.0954,0.3782,1.7876,2.3996,96.8423,101.4076
M1,PATRAIX,304,28,200,300,86,5,23.351,4.8653,8.594,0.3647,1.5813,0.0,131.5876,0.0,133.1689
M2,PATRAIX,304,28,200,300,86,5,33.062,6.8978,0.5496,0.0252,0.1011,1.8184,0.6332,96.6207,99.1734
M1,PATRAIX,304,28,200,350,106,1,27.488,5.8976,9.356,0.4195,1.7215,0.0,158.9366,0.0,160.6581
M2,PATRAIX,304,28,200,350,106,1,42.299,8.8252,0.6892,0.0244,0.1268,2.3264,0.6147,123.6197,126.6876
M1,PATRAIX,304,28,200,350,101,2,27.134,5.6844,10.172,0.3945,1.8716,0.0,152.9451,0.0,154.8168
M2,PATRAIX,304,28,200,350,101,2,41.271,8.6653,0.2833,0.0122,0.0521,2.2699,0.3065,121.3787,124.0073
M1,PATRAIX,304,28,200,350,94,3,28.128,5.9772,8.092,0.3925,1.4889,0.0,160.2608,0.0,161.7497
M2,PATRAIX,304,28,200,350,94,3,40.654,8.4831,1.0092,0.0344,0.1857,2.236,0.8645,118.8266,122.1127
M1,PATRAIX,304,28,200,350,104,4,24.36,5.1483,9.791,0.4175,1.8015,0.0,140.0355,0.0,141.8371
M2,PATRAIX,304,28,200,350,104,4,33.092,7.0511,1.6563,0.0637,0.3048,1.8201,1.6028,98.7688,102.4963
M1,PATRAIX,304,28,200,350,100,5,27.089,5.6386,10.416,0.4028,1.9165,0.0,152.0025,0.0,153.919
M2,PATRAIX,304,28,200,350,100,5,37.988,7.9444,1.354,0.0673,0.2491,2.0893,1.694,111.2816,115.3141
M1,PATRAIX,304,28,200,400,119,1,30.592,6.5948,10.989,0.4308,2.022,0.0,176.7645,0.0,178.7865
M2,PATRAIX,304,28,200,400,119,1,43.529,9.105,1.4231,0.0528,0.2618,2.3941,1.329,127.5385,131.5235
M1,PATRAIX,304,28,200,400,114,2,30.25,6.3561,11.146,0.4097,2.0509,0.0,170.2275,0.0,172.2784
M2,PATRAIX,304,28,200,400,114,2,44.96,9.4244,2.1152,0.0836,0.3892,2.4728,2.1032,132.0125,136.9777
M1,PATRAIX,304,28,200,400,105,3,30.664,6.5366,9.088,0.4028,1.6722,0.0,174.5945,0.0,176.2667
M2,PATRAIX,304,28,200,400,105,3,43.529,9.06,1.1567,0.0334,0.2128,2.3941,0.841,126.9084,130.3564
M1,PATRAIX,304,28,200,400,118,4,29.491,6.21,9.323,0.4022,1.7154,0.0,166.3638,0.0,168.0792
M2,PATRAIX,304,28,200,400,118,4,39.316,8.3542,1.0938,0.048,0.2013,2.1624,1.2071,117.021,120.5918
M1,PATRAIX,304,28,200,400,116,5,31.285,6.51,9.627,0.3853,1.7714,0.0,173.4853,0.0,175.2567
M2,PATRAIX,304,28,200,400,116,5,42.968,8.9611,1.0324,0.05,0.19,2.3632,1.2591,125.5231,129.3353
M1,PATRAIX,304,28,200,450,129,1,33.262,7.1318,9.135,0.4006,1.6808,0.0,189.5127,0.0,191.1935
M2,PATRAIX,304,28,200,450,129,1,51.455,10.7252,0.8395,0.0326,0.1545,2.83,0.8199,150.2337,154.0381
M1,PATRAIX,304,28,200,450,126,2,34.252,7.2086,10.273,0.418,1.8902,0.0,191.8857,0.0,193.7759
M2,PATRAIX,304,28,200,450,126,2,47.64,10.0286,1.5706,0.0627,0.289,2.6202,1.578,140.4756,144.9628
M1,PATRAIX,304,28,200,450,117,3,33.096,7.0772,9.359,0.4053,1.7221,0.0,188.2584,0.0,189.9805
M2,PATRAIX,304,28,200,450,117,3,48.831,10.1311,0.7185,0.0284,0.1322,2.6857,0.7144,141.9116,145.444
M1,PATRAIX,304,28,200,450,129,4,28.461,5.9822,7.895,0.3839,1.4527,0.0,160.1702,0.0,161.6229
M2,PATRAIX,304,28,200,450,129,4,40.743,8.7019,0.5088,0.0172,0.0936,2.2409,0.4335,121.8923,124.6603
M1,PATRAIX,304,28,200,450,126,5,35.946,7.4894,8.754,0.4436,1.6107,0.0,199.5951,0.0,201.2059
M2,PATRAIX,304,28,200,450,126,5,48.249,10.0922,1.3756,0.0556,0.2531,2.6537,1.3995,141.3663,145.6726
M1,PATRAIX,304,28,200,500,140,1,36.059,7.7051,8.442,0.3967,1.5533,0.0,203.8396,0.0,205.3929
M2,PATRAIX,304,28,200,500,140,1,52.875,11.0547,0.3935,0.0152,0.0724,2.9081,0.3836,154.8492,158.2133
M1,PATRAIX,304,28,200,500,138,2,36.493,7.6919,9.434,0.4058,1.7359,0.0,203.7398,0.0,205.4757
M2,PATRAIX,304,28,200,500,138,2,50.456,10.6416,1.0063,0.0372,0.1852,2.7751,0.9367,149.0627,152.9596
M1,PATRAIX,304,28,200,500,129,3,35.254,7.5433,9.003,0.3958,1.6566,0.0,199.7482,0.0,201.4047
M2,PATRAIX,304,28,200,500,129,3,55.051,11.4453,0.909,0.032,0.1673,3.0278,0.8039,160.32,164.319
M1,PATRAIX,304,28,200,500,138,4,30.698,6.4313,7.932,0.3853,1.4595,0.0,171.5057,0.0,172.9651
M2,PATRAIX,304,28,200,500,138,4,45.844,9.6913,0.5461,0.0188,0.1005,2.5214,0.4723,135.7516,138.8458
M1,PATRAIX,304,28,200,500,135,5,37.324,7.8274,10.161,0.3986,1.8696,0.0,206.9674,0.0,208.837
M2,PATRAIX,304,28,200,500,135,5,51.561,10.7797,1.458,0.0648,0.2683,2.8359,1.6313,150.9966,155.732
M1,PATRAIX,304,28,200,550,147,1,39.329,8.3442,9.841,0.4175,1.8107,0.0,220.4448,0.0,222.2555
M2,PATRAIX,304,28,200,550,147,1,59.184,12.3589,1.1115,0.0437,0.2045,3.2551,1.0984,173.1171,177.6751
M1,PATRAIX,304,28,200,550,147,2,30.268,6.4244,9.639,0.4075,1.7736,0.0,171.8914,0.0,173.665
M2,PATRAIX,304,28,200,550,147,2,53.126,11.2725,0.4788,0.0206,0.0881,2.9219,0.5173,157.8995,161.4268
M1,PATRAIX,304,28,200,550,134,3,39.077,8.34,8.509,0.3828,1.5657,0.0,219.464,0.0,221.0296
M2,PATRAIX,304,28,200,550,134,3,54.562,11.3803,0.5771,0.0187,0.1062,3.0009,0.4716,159.4093,162.9881
M1,PATRAIX,304,28,200,550,150,4,38.393,8.0995,8.811,0.4514,1.6212,0.0,215.1394,0.0,216.7606
M2,PATRAIX,304,28,200,550,150,4,47.37,10.068,1.0191,0.0337,0.1875,2.6054,0.8488,141.028,144.6696
M1,PATRAIX,304,28,200,550,146,5,39.257,8.233,9.312,0.4067,1.7134,0.0,217.3736,0.0,219.087
M2,PATRAIX,304,28,200,550,146,5,54.089,11.2731,1.3296,0.0484,0.2446,2.9749,1.2177,157.9075,162.3447
M1,PATRAIX,304,28,200,600,156,1,41.315,8.7626,9.302,0.4167,1.7116,0.0,230.9499,0.0,232.6615
M2,PATRAIX,304,28,200,600,156,1,60.837,12.7725,0.4398,0.0175,0.0809,3.346,0.4392,178.9103,182.7765
M1,PATRAIX,304,28,200,600,159,2,36.987,7.872,10.083,0.4195,1.8553,0.0,208.612,0.0,210.4673
M2,PATRAIX,304,28,200,600,159,2,56.455,11.9759,0.8429,0.0358,0.1551,3.105,0.901,167.752,171.913
M1,PATRAIX,304,28,200,600,143,3,41.87,8.946,8.103,0.3869,1.491,0.0,234.8183,0.0,236.3092
M2,PATRAIX,304,28,200,600,143,3,62.535,12.9544,0.986,0.0331,0.1814,3.4394,0.832,181.4595,185.9123
M1,PATRAIX,304,28,200,600,159,4,40.609,8.5659,9.271,0.4119,1.7059,0.0,225.8819,0.0,227.5877
M2,PATRAIX,304,28,200,600,159,4,53.605,11.37,0.7869,0.0275,0.1448,2.9483,0.6931,159.2657,163.0519
M1,PATRAIX,304,28,200,600,161,5,41.92,8.8249,8.589,0.3745,1.5804,0.0,231.4565,0.0,233.0369
M2,PATRAIX,304,28,200,600,161,5,60.478,12.6148,1.4342,0.06,0.2639,3.3263,1.5096,176.7013,181.8011
M1,PATRAIX,304,28,200,650,164,1,43.793,9.2798,10.344,0.4294,1.9033,0.0,244.2843,0.0,246.1876
M2,PATRAIX,304,28,200,650,164,1,64.831,13.5441,1.5061,0.0589,0.2771,3.5657,1.4814,189.7194,195.0436
M1,PATRAIX,304,28,200,650,167,2,41.545,8.8217,10.047,0.4875,1.8486,0.0,234.2191,0.0,236.0677
M2,PATRAIX,304,28,200,650,167,2,60.759,12.9111,0.7706,0.0283,0.1418,3.3417,0.7127,180.8527,185.0489
M1,PATRAIX,304,28,200,650,151,3,42.856,9.1911,9.525,0.4142,1.7526,0.0,241.6681,0.0,243.4207
M2,PATRAIX,304,28,200,650,151,3,66.366,13.8208,1.1559,0.0452,0.2127,3.6501,1.1372,193.5951,198.5951
M1,PATRAIX,304,28,200,650,169,4,42.246,8.9358,9.281,0.4158,1.7077,0.0,235.2884,0.0,236.9961
M2,PATRAIX,304,28,200,650,169,4,55.403,11.8,0.7968,0.0274,0.1466,3.0472,0.6881,165.2885,169.1704
M1,PATRAIX,304,28,200,650,173,5,46.68,9.8649,8.404,0.4075,1.5463,0.0,258.4548,0.0,260.0012
M2,PATRAIX,304,28,200,650,173,5,59.11,12.4055,1.1462,0.0541,0.2109,3.251,1.36,173.7705,178.5925
M1,PATRAIX,304,28,200,700,170,1,37.882,7.9953,10.696,0.4253,1.9681,0.0,211.8623,0.0,213.8304
M2,PATRAIX,304,28,200,700,170,1,71.283,14.8764,1.9248,0.0729,0.3542,3.9206,1.8353,208.3805,214.4905
M1,PATRAIX,304,28,200,700,176,2,45.316,9.6405,11.709,0.4411,2.1545,0.0,253.6543,0.0,255.8088
M2,PATRAIX,304,28,200,700,176,2,66.702,14.1536,1.8637,0.0717,0.3429,3.6686,1.8048,198.2568,204.0731
M1,PATRAIX,304,28,200,700,162,3,42.468,8.9474,9.863,0.4003,1.8148,0.0,235.1886,0.0,237.0033
M2,PATRAIX,304,28,200,700,162,3,72.803,15.0981,0.3851,0.0169,0.0709,4.0042,0.4263,211.4862,215.9875
M1,PATRAIX,304,28,200,700,180,4,42.918,9.0967,9.154,0.3983,1.6843,0.0,238.895,0.0,240.5794
M2,PATRAIX,304,28,200,700,180,4,61.516,13.0528,0.4966,0.0164,0.0914,3.3834,0.4139,182.8369,186.7255
M1,PATRAIX,304,28,200,700,181,5,49.801,10.5125,9.565,0.4075,1.76,0.0,274.7468,0.0,276.5067
M2,PATRAIX,304,28,200,700,181,5,64.431,13.517,1.6091,0.0666,0.2961,3.5437,1.6769,189.3389,194.8556
M1,PATRAIX,304,28,200,750,179,1,39.818,8.4133,9.56,0.4214,1.759,0.0,222.2815,0.0,224.0405
M2,PATRAIX,304,28,200,750,179,1,72.779,15.185,1.1853,0.0434,0.2181,4.0028,1.0909,212.7037,218.0155
M1,PATRAIX,304,28,200,750,186,2,48.139,10.1947,10.902,0.4411,2.006,0.0,267.5976,0.0,269.6035
M2,PATRAIX,304,28,200,750,186,2,70.562,14.8656,1.0378,0.0419,0.191,3.8809,1.0536,208.2297,213.3551
M1,PATRAIX,304,28,200,750,170,3,46.679,9.8411,9.681,0.4055,1.7813,0.0,257.8057,0.0,259.587
M2,PATRAIX,304,28,200,750,170,3,71.731,14.9877,1.1674,0.0389,0.2148,3.9452,0.9786,209.9404,215.079
M1,PATRAIX,304,28,200,750,191,4,42.899,9.0078,9.664,0.4158,1.7782,0.0,237.0982,0.0,238.8764
M2,PATRAIX,304,28,200,750,191,4,63.95,13.5978,1.0982,0.0385,0.2021,3.5172,0.9681,190.471,195.1584
M1,PATRAIX,304,28,200,750,187,5,50.477,10.6938,10.119,0.4061,1.8619,0.0,279.2747,0.0,281.1366
M2,PATRAIX,304,28,200,750,187,5,67.488,14.1492,1.0516,0.0509,0.1935,3.7118,1.2799,198.1947,203.3799
M1,PATRAIX,304,28,200,800,189,1,51.471,10.8395,9.68,0.4167,1.7811,0.0,283.2047,0.0,284.9859
M2,PATRAIX,304,28,200,800,189,1,75.036,15.6808,0.7445,0.0276,0.137,4.127,0.6953,219.6495,224.6087
M1,PATRAIX,304,28,200,800,194,2,51.54,10.9061,9.551,0.4203,1.7574,0.0,284.971,0.0,286.7284
M2,PATRAIX,304,28,200,800,194,2,74.174,15.7114,0.2422,0.012,0.0446,4.0796,0.3017,220.0774,224.5033
M1,PATRAIX,304,28,200,800,179,3,54.558,11.6067,10.517,0.4128,1.9351,0.0,302.4098,0.0,304.3449
M2,PATRAIX,304,28,200,800,179,3,78.528,16.325,0.2887,0.0123,0.0531,4.319,0.3092,228.6722,233.3535
M1,PATRAIX,304,28,200,800,197,4,45.609,9.5786,11.007,0.4464,2.0253,0.0,252.2286,0.0,254.2539
M2,PATRAIX,304,28,200,800,197,4,67.063,14.2106,1.3803,0.0476,0.254,3.6885,1.1973,199.0547,204.1944
M1,PATRAIX,304,28,200,800,197,5,38.998,8.2916,8.925,0.4472,1.6422,0.0,219.869,0.0,221.5112
M2,PATRAIX,304,28,200,800,197,5,73.201,15.3053,1.3756,0.0556,0.2531,4.0261,1.3995,214.3885,220.0672
M1,PATRAIX,304,28,200,850,194,1,52.388,11.0189,10.248,0.438,1.8856,0.0,288.2569,0.0,290.1425
M2,PATRAIX,304,28,200,850,194,1,76.495,15.9992,1.223,0.0459,0.225,4.2072,1.1557,224.1081,229.696
M1,PATRAIX,304,28,200,850,203,2,54.01,11.4903,8.514,0.4203,1.5666,0.0,299.6699,0.0,301.2364
M2,PATRAIX,304,28,200,850,203,2,78.187,16.5422,0.8334,0.0391,0.1533,4.3003,0.9834,231.7151,237.1521
M1,PATRAIX,304,28,200,850,187,3,57.71,12.2692,9.896,0.4103,1.8209,0.0,319.0158,0.0,320.8367
M2,PATRAIX,304,28,200,850,187,3,81.108,16.9269,0.9575,0.0334,0.1762,4.4609,0.8416,237.104,242.5827
M1,PATRAIX,304,28,200,850,205,4,47.707,10.0149,9.302,0.415,1.7116,0.0,262.4171,0.0,264.1287
M2,PATRAIX,304,28,200,850,205,4,73.467,15.5678,0.3484,0.0136,0.0641,4.0407,0.3415,218.0662,222.5125
M1,PATRAIX,304,28,200,850,206,5,45.195,9.5257,10.017,0.4083,1.8431,0.0,249.9415,0.0,251.7847
M2,PATRAIX,304,28,200,850,206,5,75.392,15.7434,1.4696,0.0626,0.2704,4.1466,1.5738,220.5254,226.5162
